title,filename,title.1,author,release year,genre,pos score,neg score,neu score,comp score,amt pos,amt neg
A Tramp Abroad,5785-8.txt,A Tramp Abroad,Mark Twain (Samuel Clemens),March 1994 ,Travel literature,0.06160170832015175,0.03524043024359379,0.6769639354634609,0.04979993672888326,690,428
The Lair of the White Worm,1188.txt,The Lair of the White Worm,Bram Stoker,"March 27, 2005  ",Horror novel,0.0694262055528496,0.05237960707907114,0.6986203929209291,0.031165059262867292,1580,1135
The Souls of Black Folk,408.txt,The Souls of Black Folk,W. E. B. Du Bois,"January 29, 2008 ",Essay,0.07876374546469432,0.07260382361149867,0.7484358079821358,0.012813885012559274,2041,1740
Waverley,4966.txt,Waverley,Sir Walter Scott,"January, 2004",Historical novel,0.08183845610316155,0.05067638226461737,0.7126086822116204,0.059178895071541726,6750,4056
Siddhartha,2500-8.txt,Siddhartha,Herman Hesse,"April 6, 2008 ",Fiction,0.08780532407407425,0.055303009259259225,0.7024928240740745,0.06262763888888885,1251,800
Kidnapped,421.txt,Kidnapped,Robert Louis Stevenson,"January 16, 2006 ",Adventure novel,0.06346914700544468,0.05458235027223219,0.6805019283121596,0.019872776769509902,2135,1824
The Ebb-Tide,1604.txt,The Ebb-Tide,Robert Louis Stevenson and Lloyde Osbourne,"January, 1999",Adventure novel,0.05586215406310585,0.055101886127269455,0.6745122510135746,0.00011806804160055984,1077,1075
The Lost Prince,384.txt,The Lost Prince,Frances Hodgson Burnett,"January, 1996",Children's literature,0.05769075170037977,0.038469923151665,0.6972330182846032,0.037650207578835804,2480,1650
The First Man,4026.txt,The First Man,Eugene O'Neill,"March, 2003",Historical Fiction,0.059401440144014286,0.053433243324332434,0.6156393639363943,0.011707560756075605,596,498
Spiders,44496-0.txt,Spiders,Cecil Warburton,"December 24, 2013 ",Detective fiction,0.04981938750904258,0.029644080057873175,0.7329307933445869,0.03591290089221117,808,470
The Man Who Would Be King,8147-0.txt,The Man Who Would Be King,Rudyard Kipling,"May, 2005",Adventure novel,0.05508103727714751,0.04285629389519184,0.7448498109130205,0.02052652620205296,380,278
The Collector,43929-8.txt,The Collector,Henry T. Tuckerman,"October 11, 2013 ",Crime novel,0.11165949788535932,0.044312606856834295,0.7789713848645705,0.1240742103842342,4475,1796
Hunger,8387.txt,Hunger,Knut Hamsun,"June, 2005",Dystopian novel,0.06301739716790293,0.0585889413351315,0.6891846257585968,0.010756385704652665,1580,1577
Keats,41688-8.txt,Keats,Sidney Colvin,"December 22, 2012 ",Picture book,0.08858573632372108,0.04159784027530557,0.7383354693247896,0.0868117954194851,2744,1280
Sisters,4218.txt,Sisters,Ada Cambridge,"July, 2003",Historical fantasy,0.07725011856207899,0.04752565683391823,0.6757574694109826,0.05702201460684798,3031,1802
Tarzan of the Apes,78.txt,Tarzan of the Apes,Edgar Rice Burroughs,"June 23, 2008 ",Adventure novel,0.05774685094471661,0.05995048985304404,0.6227672323302998,-0.0006331613016095526,2292,2475
Beowulf,9700.txt,Beowulf,Unknown,"November 22, 2011 ",Satirical,0.01793859050589725,0.01592494395165214,0.7337553855151541,0.004336197485135001,1149,931
The Sorrows of Satan,42332.txt,The Sorrows of Satan,Marie Corelli,"March 14, 2013 ",Horror fiction,0.10269512903975823,0.06498174843059737,0.6763704952336651,0.06901040455707938,6363,4092
The Talisman,44031.txt,The Talisman,Anonymous,"October 25, 2013 ",Dark fantasy,0.08198032918506608,0.03222280208751504,0.6778490566037751,0.08889807306302702,708,264
Paul and Virginia,2127.txt,Paul and Virginia,Bernardin de Saint Pierre,"March 25, 2006 ",Utopian and dystopian fiction,0.1021043328303514,0.05619745634835094,0.7550396637206293,0.0865790040957104,1634,906
Abraham Lincoln,45449.txt,Abraham Lincoln,Francis Grierson,"April 21, 2014 ",Biography,0.07832692307692299,0.03862066365007541,0.6409766214177979,0.06783193815987941,707,338
Song of the Lark,44.txt,Song of the Lark,Willa Cather,1992,Bildungsroman,0.07463437080590535,0.0406694574039751,0.7223643509938016,0.06725042500159807,4334,2302
The Wheel of Fortune,41954.txt,The Wheel of Fortune,Mahatma Gandhi,"January 31, 2013 ",Historical fiction,0.06704169298799732,0.045047062539482007,0.7085044219835758,0.040510739102968985,856,525
The Crystal Palace,44192.txt,The Crystal Palace,Peter Berlyn,"November 16, 2013 ",Fantasy novel,0.05534256822274556,0.013714780440504231,0.7350706469040017,0.07360504224961904,1461,415
Frankenstein,41445-0.txt,Frankenstein,Mary Shelley,"December 10, 2012 ",Horror fiction,0.0971940122891881,0.08163759968623352,0.678278859981697,0.027306170741273537,2562,1988
The War in the Air,780.txt,The War in the Air,Herbert George Wells,"January, 1997",Science fiction,0.05334334646029852,0.0597167323014925,0.7154965656195604,-0.010278853374851257,2128,2266
Rinkitink in Oz,958.txt,Rinkitink in Oz,L. Frank Baum,"June, 1997",Children's literature,0.07548070003271178,0.05270543016028786,0.650684167484462,0.04223613019299972,1718,1243
Gladiator,42914-8.txt,Gladiator,Philip Wylie,"June 11, 2013 ",Historical novel,0.061981330221703664,0.05203744563487847,0.6533529224567729,0.015920950461440483,1927,1604
On the Origin of Species,1228.txt,On the Origin of Species,Charles Darwin,"Release Date: March, 1998 ",Science,0.06341302337053695,0.02811228957267066,0.814192514028486,0.06287328112474595,3900,1692
The Merry Adventures of Robin Hood,964.txt,The Merry Adventures of Robin Hood,Howard Pyle,"February 5, 2006 ",Children's literature,0.08588146028442603,0.038793964620187235,0.7113478147762741,0.09166801075268828,3765,1918
The Tenant of Wildfell Hall,969-0.txt,The Tenant of Wildfell Hall,Anne Bronte,"February 2, 2010  ",Epistolary novel,0.08650742708446288,0.06185194622140292,0.6610312262821193,0.04865665184863894,6068,4505
The Age of Innocence,541.txt,The Age of Innocence,Edith Wharton,"May, 1996",Photography,0.06394574032271527,0.04020140456483565,0.7036453473789772,0.04552102667001083,2820,1752
The Altar of the Dead,642-0.txt,The Altar of the Dead,Henry James,"November 9, 2010  ",Short story,0.07807069555302164,0.0495490307867731,0.7264236031927033,0.05455199543899655,522,335
Tom Swift in Captivity,4608.txt,Tom Swift in Captivity,Victor Appleton,"November, 2003",Young adult novel,0.05871331791143423,0.04056840713813617,0.647576503635162,0.03463651685393265,1120,849
The Newcomes,7467.txt,The Newcomes,William Makepeace Thackeray,"February, 2005 ",Fiction,0.10337251007484116,0.053176568796775535,0.7326006908462842,0.09999763097294116,13145,6713
The Captives,3601.txt,The Captives,Hugh Walpole,"January, 2003",Children's literature,0.07267014298522942,0.06303303289132152,0.6693564720872044,0.02168772120239727,5467,4347
The Titan,3629.txt,The Titan,Theodore Dreiser,"January, 2003",Science fiction,0.09109912480974078,0.044270310121765584,0.7145166952054727,0.08350094653729002,6550,3015
On War,1946-8.txt,On War,Carl von Clausewitz,"February 25, 2006 ",War,0.08159777326146507,0.07840823539807362,0.7023264115931764,-0.00036070513386943616,3607,2564
Psmith in the City,6753.txt,Psmith in the City,P. G. Wodehouse,"October, 2004 ",Comic novel,0.06384302240445157,0.03778547371503882,0.6624653682823249,0.04841360374871875,1535,863
The Pickwick Papers,580.txt,The Pickwick Papers,Charles Dickens,"April 22, 2009 ",Novel,0.06730168275713286,0.03890928213149217,0.6673458551318701,0.05216588102044066,8150,5113
Heart of Darkness,219.txt,Heart of Darkness,Joseph Conrad,February 1995 ,Novella,0.07285571736785322,0.07006472491909391,0.7756394282632154,0.005300539374325783,969,914
International Law,41759.txt,International Law,George Grafton Wilson and George Fox Tucker,"January 2, 2013  ",Reference work,0.04791697920218208,0.044510057961131874,0.6520322195704038,0.001523127628139624,2535,2102
The Jewels of Aptor,41981.txt,The Jewels of Aptor,Samuel R. Delany,"February 3, 2013 ",Science Fantasy,0.04396004517859662,0.035349710574615306,0.6542775660031068,0.0188523789354792,1119,822
Yonder,42536.txt,Yonder,Emily Hilda Young,"April 14, 2013 ",Fantasy,0.07116496612521404,0.04958599298016475,0.6182090441596573,0.04076498245041221,2977,2032
Memoirs,5716.txt,Memoirs,Prince de Joinville,"May, 2004",Science fiction,0.08489612659858296,0.05038835219431408,0.7828311712209002,0.06348237188333825,3394,2059
The Coral Island,7124-8.txt,The Coral Island,R. M. Ballantyne,"December, 2004",Adventure novel,0.06868128145567161,0.05451451800232295,0.7187519357336404,0.0277107626790555,2754,2163
Plague,43942-0.txt,Plague,Thomas Wright Jackson,"October 12, 2013 ",Science fiction,0.038597484276729516,0.0435001747030049,0.7512372466806428,-0.012978371767994438,761,697
Tales of Unrest,1202.txt,Tales of Unrest,Joseph Conrad,"January 9, 2006 ",Frame story,0.07236552567237163,0.07528300733496343,0.7145192542787302,-0.0024043245721271514,1657,1644
Secret Service,44659-8.txt,Secret Service,Cyrus Townsend Brady,"January 14, 2014  ",Political journalism,0.05188029445073606,0.04467689694224225,0.6091048697621738,0.015648708946772345,1519,1206
Phantastes,325-8.txt,Phantastes,George MacDonald,"July 8, 2008 ",Fantasy novel,0.08006425865800874,0.055439123376623364,0.7269166666666672,0.048930560064935236,2066,1324
The Spy,9845.txt,The Spy,James Fenimore Cooper,"February, 2006",Spy novel,0.07526975763962047,0.060559126565975674,0.6826945907973256,0.028488092729188706,4573,3717
In His Steps,4540.txt,In His Steps,Charles M. Sheldon,"October, 2003",Christian novel,0.07798190401258888,0.04624300325952555,0.7097645273687746,0.057221535348994136,2553,1504
Frankenstein,42324.txt,Frankenstein,Mary W. Shelley,"March 13, 2013 ",Horror fiction,0.09872577833125773,0.08322689912826912,0.685794645080947,0.026395118306351287,2770,2139
A Christmas Carol,46.txt,A Christmas Carol,Charles Dickens,"August 11, 2004 ",Novella,0.07636299268350245,0.05254425300920463,0.6785024781685146,0.03996705215954683,863,581
The Pirate,42389-8.txt,The Pirate,Sir Walter Scott,"March 23, 2013  ",Comedy,0.07378503389304826,0.048988082052190664,0.7019590625138438,0.04601692437198133,5994,3919
The Little White Bird,1376.txt,The Little White Bird,J. M. Barrie,"July, 1998",Fairytale fantasy,0.06905363082039917,0.04826759977827042,0.6943511640798229,0.04475228658536588,1906,1341
The Roots of the Mountains,6050-0.txt,The Roots of the Mountains,William Morris,"July 29, 2014  ",Fantasy literature,0.06387261753494297,0.03916130876747142,0.7253028589580665,0.052950724269377636,3804,2568
Leviathan,3207.txt,Leviathan,Thomas Hobbes,"May, 2002  ",Historical mystery,0.06283686651926965,0.04083422204881408,0.7014203407465212,0.03703836649759313,2987,2487
The Beasts of Tarzan,85.txt,The Beasts of Tarzan,Edgar Rice Burroughs,"June 23, 2008 ",Adventure novel,0.0522147909967845,0.06507421221864945,0.6645767202572318,-0.021129440514469418,1644,1883
Jude the Obscure,153.txt,Jude the Obscure,Thomas Hardy,"August, 1994  ",Novel,0.0568663931699745,0.04297311231843885,0.6749149018738194,0.02669813172192039,3618,2591
The Game,1160.txt,The Game,Jack London,"April 25, 2005  ",Detective fiction,0.07448288196218703,0.053549310168625436,0.69567552376086,0.03709361267245784,500,353
Kenilworth,1606.txt,Kenilworth,Sir Walter Scott,"February 21, 2006 ",Historical novel,0.08075211678832067,0.0503061313868611,0.7006215571776135,0.057683090024330384,6187,3797
Mother Goose in Prose,5312.txt,Mother Goose in Prose,L. Frank Baum,"June 29, 2002  ",Children's literature,0.06736734039140205,0.03793519409688803,0.629218639717677,0.05466227141482205,1457,842
God,42683.txt,God,T. D. Curtis,"May 10, 2013 ",Crime novel,0.0687391304347826,0.02771557971014493,0.6680353260869569,0.058756612318840565,173,80
Dracula,345.txt,Dracula,Bram Stoker,"August 16, 2013 ",Children's literature,0.07105252284963065,0.05670032552898464,0.7038497558532594,0.027100125203455644,4299,3495
The Merry Men,344.txt,The Merry Men,Robert Louis Stevenson,"February 28, 2007  ",Short story,0.07663468908394122,0.06009531462479899,0.7146725182346404,0.03390014834961058,2181,1730
Beggars,45640-8.txt,Beggars,W. H. (William Henry) Davies,"May 13, 2014  ",Detective fiction,0.07400096000000013,0.05459631999999999,0.7402044799999992,0.03675208000000012,1796,1313
Life and Death of Harriett Frean,9298.txt,Life and Death of Harriett Frean,May Sinclair,"November, 2005 ",Fiction,0.05606860395446368,0.046672857998801685,0.6042687237866996,0.018543409227082024,637,451
Dawn,4794.txt,Dawn,Mrs. Harriet A. Adams,"December, 2003  ",Children's literature,0.09200262600592972,0.045695213892418526,0.6331644218551455,0.09096882676831873,3857,1821
The Lost Prince,384-8.txt,The Lost Prince,Francis Hodgson Burnett,"December 23, 2004 ",Children's literature,0.05708024472424196,0.03788818939528285,0.6899246320269535,0.036503715197730165,2493,1668
The Valley of Fear,3776.txt,The Valley of Fear,Arthur Conan Doyle,"February, 2003",Detective novel,0.05705237045203965,0.05229410143329654,0.654849228224917,0.011916579382579891,1476,1336
Friends,42641.txt,Friends,Wilfrid Wilson Gibson,"May 03, 2013 ",Children's literature,0.05986466165413532,0.03624143692564745,0.6323842940685046,0.028990476190476205,157,106
Otto of the Silver Hand,2865.txt,Otto of the Silver Hand,Howard Pyle,"October, 2001",Children's literature,0.05346049926578555,0.049417914831130665,0.6883118942731267,0.013581997063142393,628,646
Ten Years Later,2681.txt,Ten Years Later,"Alexandre Dumas, Pere","June, 2001",Romanticism,0.0701777838491859,0.03851262636118807,0.6255911947230761,0.05825942781312188,5822,3419
The Son of Tarzan,90.txt,The Son of Tarzan,Edgar Rice Burroughs,"June 23, 2008 ",Adventure novel,0.06445867114890247,0.06717203875815682,0.7076025311449441,-0.0033367609254499266,2493,2517
The Talisman,1377.txt,The Talisman,Sir Walter Scott,"July, 1998  ",Dark fantasy,0.08033554290654908,0.05660667195042857,0.7175870019453788,0.04652962028964621,4059,2864
Beauty and the Beast,7074.txt,Beauty and the Beast,Marie Le Prince de Beaumont,"December, 2004",Fantasy,0.10535593220338982,0.053858757062146934,0.687124293785311,0.10156045197740107,297,165
A Tramp Abroad,5787-8.txt,A Tramp Abroad,Mark Twain (Samuel Clemens),March 1994 ,Travel literature,0.06553792134831453,0.046822331460674174,0.7124308286516858,0.034451299157303335,684,472
Back Home,2642.txt,Back Home,Eugene Wood,"May, 2001",Historical novel,0.06662912716574054,0.038373978424321734,0.7511583850931675,0.05527870219025832,1427,788
Love-Letters Between a Nobleman and His Sister,8409.txt,Love-Letters Between a Nobleman and His Sister,Aphra Behn,"July, 2005",Epistolary novel,0.13985451080050865,0.08326200762388775,0.7255491105463697,0.11597770648030452,7785,5156
Percy Bysshe Shelley,4555.txt,Percy Bysshe Shelley,John Addington Symonds,"October, 2003",Biography,0.1005476632360386,0.05798734604352961,0.7587955120634392,0.07553015016028355,2019,1151
Dreams,1439.txt,Dreams,Olive Schreiner,"August, 1998",Fantasy novel,0.06232308767027581,0.03821131680055885,0.6196877401327284,0.03812294795668884,376,337
The Story of Mankind,754.txt,The Story of Mankind,Hendrik van Loon,"December, 1996 ",Children's literature,0.0800948462861842,0.06088787493454988,0.7251270850474932,0.03556664672002406,4154,2980
Wuthering Heights,768.txt,Wuthering Heights,Emily Bronte,"April 19, 2007  ",Novel,0.06718066789461041,0.07340506126371403,0.6851555217426111,-0.00811111556018264,3097,3082
The Americans,41242-8.txt,The Americans,Edwin Davies Schoonmaker,"October 30, 2012 ",Historical fiction,0.031675287604878484,0.02014081826831592,0.5455375832540441,0.013910388374708066,593,434
Indian Summer,7359-8.txt,Indian Summer,William D. Howells,"January, 2005",Non-fiction,0.07031103366201967,0.04451870112206721,0.6493660319619156,0.05187437946276753,3130,1846
Domnei,9663.txt,Domnei,James Branch Cabell,"January, 2006",Fantasy novel,0.0767048484848485,0.05368282828282829,0.6288101010101019,0.043570040404040535,1222,900
Thunder and Lightning,42245.txt,Thunder and Lightning,Camille Flammarion,"March 2, 2013  ",Children's literature,0.04683531540847979,0.059830274043433176,0.7061575749741466,-0.023861103929679314,1293,1543
The Man,2520.txt,The Man,Bram Stoker,"May 16, 2007  ",Alternate history,0.08472185607410045,0.05318338083363013,0.671768614178839,0.06186161382258629,3549,2153
Mountain,39994-8.txt,Mountain,Clement Wood,"June 14, 2012 ",Historical fiction,0.05744121703853958,0.04967772819472616,0.64801452332657,0.016473760649087427,2372,2049
Angel Island,4637.txt,Angel Island,Inez Haynes Gillmore,"November, 2003  ",Feminist science fiction,0.06008420348058905,0.04468179384203493,0.6786374832664007,0.030414123159303925,1558,1122
A Strange Manuscript Found in a Copper Cylinder,6709.txt,A Strange Manuscript Found in a Copper Cylinder,James De Mille,"October, 2004",Fantasy novel,0.07718067491092015,0.06359872144204562,0.690913435338504,0.0248936386501782,2670,1988
Ayesha,5228.txt,Ayesha,H. Rider Haggard,"April 22, 2006 ",Adventure novel,0.0644400641025642,0.06061306089743587,0.6905722756410233,0.007779903846153798,2827,2752
Indian Summer,7359.txt,Indian Summer,William D. Howells,"January, 2005",Non-fiction,0.07031435370102825,0.0445156794425086,0.6493407835472061,0.05190073085748256,3133,1846
"""Tex""",43100.txt,"""Tex""",Clarence E. Mulford,"July 06, 2013 ",Western novel,0.07327347020131543,0.056441897548335625,0.6922889176798863,0.03231812836356381,2486,2098
Ten Years Later,1258.txt,Ten Years Later,"Alexandre Dumas, Pere","March, 1998",Romanticism,0.06392960651139748,0.03865108477465819,0.6195031759562238,0.045782937828250415,7455,4823
Jewels of Gwahlur,42236.txt,Jewels of Gwahlur,Robert E. Howard,"March 1, 2013 ",Fantasy fiction,0.052191836734693874,0.060173242630385475,0.7166621315192747,-0.009777777777777802,429,490
The Three Musketeers,1257-0.txt,The Three Musketeers,"Alexandre Dumas, Pere","March 01, 1998 ",Historical novel,0.060937692406362126,0.04754524756285259,0.6163127244740871,0.026959158542842573,6193,5171
Jack and Jill,2786.txt,Jack and Jill,Louisa May Alcott,"August, 2001",Children's literature,0.11201520353114276,0.04376508092202045,0.6527544874938699,0.1297196468857278,4207,1686
The Deluge,7832.txt,The Deluge,David Graham Phillips,"April, 2005  ",Historical novel,0.0710631447025933,0.059069314566663325,0.6649128506700069,0.02678294611009364,2892,2272
The Dynamiter,647-0.txt,The Dynamiter,Robert Louis Stevenson,"January 3, 2011  ",Short stories,0.07699012870173677,0.06769473947269772,0.6986257653379989,0.01887151068349364,2203,1905
The Black Arrow,848.txt,The Black Arrow,Robert Louis Stevenson,"August 7, 2008  ",Romance novel,0.061135587863463965,0.07529993678887477,0.6336884745048456,-0.025260851243152103,2015,1871
Chance,1476.txt,Chance,Joseph Conrad,"March 17, 2005  ",Biography,0.07231702081991853,0.06583344065250052,0.7109580739786757,0.014668677112399003,3845,3374
Paradise Lost,20.txt,Paradise Lost,John Milton,"October, 1991",Christian mythology,0.10128215694870653,0.07497439719421282,0.7795548443665061,0.03539223147742237,1923,1399
Jewel,2778-8.txt,Jewel,Clara Louise Burnham,"March 31, 2006 ",Juvenile literature,0.0787785514137726,0.029583849876878662,0.6046391271121689,0.08640971384902787,2661,1190
The City of the Sun,2816.txt,The City of the Sun,Tommaso Campanella,"September, 2001",Utopian fiction,0.07998758406621817,0.0464226590791516,0.7452979824107624,0.06339912053802378,537,308
Ramona,2802.txt,Ramona,Helen Hunt Jackson,"September, 2001",Novel,0.06663127919626281,0.0574206821526842,0.7231360465860314,0.01966776092660153,3718,3099
The Dynamiter,647.txt,The Dynamiter,Robert Louis Stevenson,"January 3, 2011  ",Short stories,0.07797089319175507,0.06794428482198621,0.6974341036851971,0.020165496564647018,2209,1908
Rosy,6676-8.txt,Rosy,Mrs. Molesworth,"March 16, 2014 ",Autobiographical novel,0.07691504991523837,0.054780561310981433,0.6411439065737427,0.04899911471086865,1589,837
The Circle,42395.txt,The Circle,W. Somerset Maugham,"March 23, 2013 ",Horror fiction,0.0678419958419958,0.043706860706860716,0.5301695541695536,0.040241603141603216,869,425
Two Years Before the Mast,2055-8.txt,Two Years Before the Mast,Richard Henry Dana,"February, 2000",Diary and Novel,0.06263922391190338,0.04035474567383312,0.8173686418458256,0.04272319087572095,3724,2467
Keats,41688.txt,Keats,Sidney Colvin,"December 22, 2012 ",Picture book,0.08858573632372108,0.04159784027530557,0.7383354693247896,0.0868117954194851,2744,1280
Quo Vadis,2853-8.txt,Quo Vadis,Henryk Sienkiewicz,"October, 2001",Historical novel,0.07293008865092583,0.06007272009128404,0.6830723251119047,0.0240288378829104,5872,4805
The Last of the Mohicans,940-8.txt,The Last of the Mohicans,James Fenimore Cooper,"February 5, 2006 ",Historical novel,0.0726354193058016,0.06546617684317174,0.7114056878641961,0.014995401570813303,4140,3882
Ozma of Oz,486.txt,Ozma of Oz,L. Frank Baum,"April, 1996",Children's literature,0.06271235913541473,0.04531479770921857,0.6228058377978943,0.03545695547755411,1139,782
The Songs of a Sentimental Bloke,4730.txt,The Songs of a Sentimental Bloke,C. J. Dennis,"December, 2003",Verse novel,0.07036506238859172,0.05225311942959004,0.7051896613190737,0.030405704099821674,414,279
Ragged Dick,5348.txt,Ragged Dick,Horatio Alger,"October 5, 2004 ",Bildungsroman,0.06094991200758095,0.058429538378231866,0.5864541762555818,0.0036435900906999007,1546,724
Swallow,4074-8.txt,Swallow,H. Rider Haggard,"April 13, 2006 ",Horror novel,0.058941515206046485,0.056107252114450265,0.700681392837861,0.004045519165017024,2500,2398
The Alchemist,4081.txt,The Alchemist,Ben Jonson,"May, 2003 ",Adventure novel,0.0643749783249524,0.03674683544303803,0.5663826946419277,0.037239821397607085,1200,622
Agnes Grey,767-0.txt,Agnes Grey,Anne Bronte,"December 25, 2010  ",Victorian literature,0.09270022185246836,0.05949500831946751,0.6858528840820831,0.06468065723793671,2589,1614
Little Lord Fauntleroy,479.txt,Little Lord Fauntleroy,Frances Hodgson Burnett,"January 16, 2006 ",Children's novel,0.08623131778339024,0.04096107562026438,0.6652616253157021,0.08666851879364143,2210,972
Queen of the Black Coast,42183.txt,Queen of the Black Coast,Robert E. Howard,"February 24, 2013 ",Fantasy fiction,0.051679072605247116,0.060645515558267186,0.6948749237339847,-0.013546613788895686,297,350
The Little Nugget,6683.txt,The Little Nugget,P. G. Wodehouse,"October, 2004",Comic novel,0.05836515166198285,0.04436001550537834,0.6271906192460475,0.02380718092838461,1904,1438
St. Ives,322.txt,St. Ives,Robert Louis Stevenson,"October 30, 2010  ",Novel,0.07333589532436638,0.0546145118492084,0.6903327843352539,0.036750626772806314,2851,2083
Undertow,4916.txt,Undertow,Kathleen Norris,"January, 2004",Mystery fiction,0.07601264108352145,0.0361905191873589,0.6724494356659141,0.07677571106094805,1139,517
Seven Little Australians,4731.txt,Seven Little Australians,Ethel Sybil Turner,"December, 2003",Children's literature,0.059231374438021935,0.04831856133590229,0.6472658959537569,0.019131920359665985,1147,949
The Virginians,8123.txt,The Virginians,William Makepeace Thackeray,"May, 2005 ",Historical novel,0.09633802658572796,0.0569211702217348,0.7045955090914159,0.07714236854677745,12398,7226
The Return of Sherlock Holmes,108.txt,The Return of Sherlock Holmes,Arthur Conan Doyle,"July 8, 2007 ",Detective fiction,0.061341292997542964,0.048542843980343885,0.676203316953315,0.02124231418918925,2870,2302
Don Rodriguez,4282.txt,Don Rodriguez,"Edward John Moreton Drax Plunkett, Baron, Dunsany","July, 2003",Fantasy fiction,0.05733822055137847,0.05211666666666651,0.7202442355889718,0.013748571428571393,1784,1609
The Coral Island,646.txt,The Coral Island,R. M. Ballantyne,"April 12, 2007  ",Adventure novel,0.06891871921182255,0.05427389162561582,0.7173008866995053,0.02806449261083754,2733,2193
The Heir of Redclyffe,2505-8.txt,The Heir of Redclyffe,Charlotte M. Yonge,"February, 2001",Romance novel,0.08344954026397723,0.05241409609965867,0.6498410573928501,0.059771956102624875,8111,5020
The Time Machine,35.txt,The Time Machine,H. G. (Herbert George) Wells,"October 2, 2004 ",Science fiction,0.06776485216910741,0.0581483835313622,0.7455965736391271,0.019793064382426076,891,753
A House-Boat on the Styx,2618.txt,A House-Boat on the Styx,John Kendrick Bangs,"May 12, 2005  ",Fantasy fiction,0.062459943977590915,0.038375070028011216,0.6753563025210081,0.045956722689075656,877,512
The Journal of Arthur Stirling,7774.txt,The Journal of Arthur Stirling,Upton Sinclair,"March, 2005 ",Drama,0.0503979528535981,0.050820409429280296,0.5581084574028122,0.0011922973531844402,1587,1652
Green Eyes,45557-0.txt,Green Eyes,Roy J. Snell,"May 1, 2014 ",Young-Adult Fiction,0.051720811317538695,0.042825805351968615,0.607856485426964,0.023211419805692784,972,760
I Will Repay,5090-8.txt,I Will Repay,Baroness Emmuska Orczy,"February, 2004",Adventure novel,0.0733013571511427,0.06682705022619179,0.6074650272590163,0.016073599350423396,1909,1707
Nightmare Abbey,9909-8.txt,Nightmare Abbey,Thomas Love Peacock,"February, 2006",Gothic novel,0.0723949987861131,0.042009468317552805,0.6226635105608155,0.05342267540665213,925,547
Twenty Years After,1259.txt,Twenty Years After,"Alexandre Dumas, Pere","May 11, 2003 ",Romanticism,0.056340887656825676,0.040219970849646916,0.6020190620445258,0.02828103226543985,6468,4869
Patience,45564.txt,Patience,James W. Alexander,"May 2, 2014 ",Detective fiction,0.09734716157205238,0.05436899563318779,0.6856189956331883,0.07616790393013098,277,173
Queen Victoria,1265.txt,Queen Victoria,Lytton Strachey,"February 18, 2006 ",Historical fiction,0.09346953405017902,0.05922996878251813,0.7787371950514491,0.06386902532084643,2771,1751
Turner,41694-8.txt,Turner,C. Lewis Hind,"December 23, 2012 ",Young adult novel,0.059043902439024375,0.029031097560975636,0.7210689024390251,0.05184749999999999,311,145
Jewel,2778.txt,Jewel,Clara Louise Burnham,"March 31, 2006 ",Juvenile literature,0.0787785514137726,0.029583849876878662,0.6046391271121689,0.08640971384902787,2661,1190
In the Valley,9787-8.txt,In the Valley,Harold Frederic,"January, 2006",Philosophical fiction,0.07231967988985465,0.05985242233886925,0.6874665691420682,0.024769167885724315,3199,2645
Grimms' Fairy Tales,2591.txt,Grimms' Fairy Tales,The Brothers Grimm,"April, 2001",Folklore,0.06311003134796239,0.051062591431556836,0.7534340647857881,0.024813866248693944,2251,1784
The Enchanted Island of Yew,518.txt,The Enchanted Island of Yew,L. Frank Baum,"May, 1996",Children's literature,0.0831178901790986,0.047961031293052535,0.6166063766974988,0.06164882897067502,1266,882
Leinster,43096-8.txt,Leinster,Stephen Lucius Gwynn,"July 5, 2013 ",Science fiction,0.07608121019108277,0.03316507430997879,0.7474389596602978,0.08047468152866241,509,237
Ghost Stories of an Antiquary,8486-8.txt,Ghost Stories of an Antiquary,M. R. James,"July, 2005",Horror fiction,0.05979221821099075,0.03932009626955482,0.7338198957079831,0.03687705575611713,1110,727
The Thirteen,7416.txt,The Thirteen,Honore de Balzac,"Release Date: February, 2005 ",Detective fiction,0.09435099627764372,0.060075906868111775,0.6979189110283857,0.06849645281366347,4624,2986
Peg Woffington,3670.txt,Peg Woffington,Charles Reade,"January, 2003  ",Historical,0.08200534233094357,0.0530750738085196,0.6176256150709971,0.05587323211022069,1871,1263
The Raven,1065.txt,The Raven,Edgar Allan Poe,"June 6, 2010 ",Fantasy novel,0.055029684601113175,0.03904081632653061,0.6870055658627088,0.03157513914656771,94,66
The Plattner Story and Others,42989.txt,The Plattner Story and Others,H. G. Wells,"June 20, 2013 ",Short story,0.05566490401195557,0.053653753304977465,0.7272153121048388,0.004325968502126684,1776,1624
Captives of the Flame,41905-8.txt,Captives of the Flame,Samuel R. Delany,"January 24, 2013 ",Science fantasy,0.037856151711378336,0.03734181313598523,0.6634708603145236,0.0014398396546407585,850,776
Smoke,40813.txt,Smoke,Turgenev Ivan Sergeevich,"September 21, 2012 ",Short stories,0.07057330443651215,0.04801835798062204,0.6846979857215707,0.041498176950535585,1914,1333
Heart of Darkness,526.txt,Heart of Darkness,Joseph Conrad,"January 9, 2006 ",Novella,0.07354024851431651,0.07104700162074559,0.7746488384656949,0.005098190167477041,984,919
